timestamp,temperature_C,cpu_percent,memory_percent,cpu_freq_MHz,cpu_voltage_V,throttled_flags_hex
2026-02-03T20:45:51.644868,59.5,57.6,28.0,2400.027136,0.8438,0x0
2026-02-03T20:45:52.680003,60.05,59.5,28.0,2400.030464,0.8438,0x0
2026-02-03T20:45:53.698034,60.05,61.8,28.2,2400.03712,0.8438,0x0
2026-02-03T20:45:54.716452,61.15,56.7,28.1,2400.023808,0.8438,0x0
2026-02-03T20:45:55.738585,60.05,57.9,28.1,2400.023808,0.8438,0x0
2026-02-03T20:45:56.762585,59.5,58.2,28.1,2400.030464,0.8438,0x0
2026-02-03T20:45:57.881604,58.95,58.3,28.1,2400.033792,0.8438,0x0
2026-02-03T20:45:58.901288,60.05,58.4,28.2,2400.033792,0.8438,0x0
2026-02-03T20:45:59.925815,61.15,59.0,28.2,2400.027136,0.8438,0x0
2026-02-03T20:46:00.946809,60.05,58.1,28.2,2400.023808,0.8438,0x0
2026-02-03T20:46:01.968580,60.05,58.4,28.2,2400.033792,0.8438,0x0
2026-02-03T20:46:02.991929,60.05,70.3,28.0,2400.023808,0.8438,0x0
2026-02-03T20:46:04.012374,59.5,61.6,27.9,2400.030464,0.8438,0x0
2026-02-03T20:46:05.133100,59.5,59.5,28.0,2400.023808,0.8438,0x0
2026-02-03T20:46:06.156822,60.05,60.3,27.9,2400.03712,0.8438,0x0
2026-02-03T20:46:07.181581,60.05,59.2,28.0,2400.03712,0.8438,0x0
2026-02-03T20:46:08.204274,60.05,61.6,28.2,2400.03712,0.8438,0x0
2026-02-03T20:46:09.227126,61.15,60.0,28.3,2400.02048,0.8438,0x0
2026-02-03T20:46:10.245056,61.15,62.7,28.1,2400.023808,0.8438,0x0
2026-02-03T20:46:11.266001,59.5,58.5,28.2,2400.027136,0.8438,0x0
2026-02-03T20:46:12.300613,60.6,60.1,28.2,2400.033792,0.8438,0x0
2026-02-03T20:46:13.328113,60.6,61.3,28.3,2400.03712,0.8438,0x0
2026-02-03T20:46:14.346987,60.05,59.2,28.1,2400.023808,0.8438,0x0
2026-02-03T20:46:15.377003,61.15,58.7,28.1,2400.02048,0.8438,0x0
2026-02-03T20:46:16.398156,60.05,59.3,28.2,2400.030464,0.8438,0x0
2026-02-03T20:46:17.418242,59.5,70.9,28.3,2400.033792,0.8438,0x0
2026-02-03T20:46:18.443725,60.05,60.4,28.1,2400.023808,0.8438,0x0
2026-02-03T20:46:19.464635,60.6,59.4,28.1,2400.027136,0.8438,0x0
2026-02-03T20:46:20.489337,61.7,58.6,28.1,2400.023808,0.8438,0x0
2026-02-03T20:46:21.512887,60.05,59.4,28.0,2400.030464,0.8438,0x0
2026-02-03T20:46:22.540503,60.05,57.2,27.9,2400.030464,0.8438,0x0
2026-02-03T20:46:23.561766,59.5,57.8,28.1,2400.02048,0.8438,0x0
2026-02-03T20:46:24.582797,58.95,59.0,27.9,2400.030464,0.8438,0x0
2026-02-03T20:46:25.605542,58.95,58.9,27.8,2400.030464,0.8438,0x0
2026-02-03T20:46:26.629202,60.05,59.2,27.9,2400.027136,0.8438,0x0
2026-02-03T20:46:27.649934,57.85,58.0,28.0,2400.027136,0.8438,0x0
2026-02-03T20:46:28.675675,60.05,58.7,28.3,2400.03712,0.8438,0x0
2026-02-03T20:46:29.698269,60.05,61.7,28.2,2400.017408,0.8438,0x0
2026-02-03T20:46:30.716624,61.15,59.3,28.1,2400.027136,0.8438,0x0
2026-02-03T20:46:31.740744,60.05,60.0,28.3,2400.030464,0.8438,0x0
2026-02-03T20:46:32.761551,60.6,69.3,28.4,2400.023808,0.8438,0x0
2026-02-03T20:46:33.784757,60.05,61.0,28.1,2400.033792,0.8438,0x0
2026-02-03T20:46:34.815688,60.6,61.9,28.1,2400.03712,0.8438,0x0
2026-02-03T20:46:35.843727,60.05,60.0,28.1,2400.023808,0.8438,0x0
2026-02-03T20:46:36.865445,60.05,61.5,28.1,2400.03712,0.8438,0x0
2026-02-03T20:46:37.892053,60.05,60.5,28.1,2400.023808,0.8438,0x0
