timestamp,frame_count,fps
2026-02-03T22:44:59.970445,8640,7.103
2026-02-03T22:45:04.720208,8670,6.846
2026-02-03T22:45:09.509363,8700,6.781
2026-02-03T22:45:14.050780,8730,6.985
2026-02-03T22:45:18.669080,8760,6.844
2026-02-03T22:45:23.136662,8790,7.287
2026-02-03T22:45:27.391356,8820,7.371
2026-02-03T22:45:32.322465,8850,6.473
2026-02-03T22:45:36.700084,8880,7.293
2026-02-03T22:45:40.910854,8910,7.474
2026-02-03T22:45:45.695293,8940,6.684
2026-02-03T22:45:50.072051,8970,7.233
2026-02-03T22:45:54.686233,9000,6.947
2026-02-03T22:45:59.419853,9030,6.862
2026-02-03T22:46:03.684927,9060,7.477
2026-02-03T22:46:08.124406,9090,7.392
2026-02-03T22:46:12.614549,9120,7.088
2026-02-03T22:46:16.947919,9150,7.406
2026-02-03T22:46:21.523826,9180,7.155
2026-02-03T22:46:25.918205,9210,7.239
2026-02-03T22:46:30.246892,9240,7.227
2026-02-03T22:46:35.055422,9270,6.791
2026-02-03T22:46:39.074891,9300,7.828
2026-02-03T22:46:43.358326,9330,7.221
2026-02-03T22:46:48.115018,9360,6.804
2026-02-03T22:46:52.774863,9390,6.748
2026-02-03T22:46:57.263105,9420,7.169
2026-02-03T22:47:02.038574,9450,6.701
2026-02-03T22:47:06.456396,9480,7.238
2026-02-03T22:47:11.287405,9510,6.672
2026-02-03T22:47:15.709942,9540,7.243
2026-02-03T22:47:20.134243,9570,7.313
2026-02-03T22:47:24.714959,9600,6.967
2026-02-03T22:47:29.085940,9630,7.399
2026-02-03T22:47:33.873682,9660,6.842
2026-02-03T22:47:38.331952,9690,7.203
2026-02-03T22:47:42.954787,9720,7.042
2026-02-03T22:47:47.439575,9750,7.259
2026-02-03T22:47:51.907525,9780,7.119
2026-02-03T22:47:56.455859,9810,7.098
2026-02-03T22:48:00.833963,9840,7.229
2026-02-03T22:48:05.417088,9870,6.955
2026-02-03T22:48:09.974673,9900,7.148
2026-02-03T22:48:14.040980,9930,7.775
2026-02-03T22:48:18.654287,9960,6.973
2026-02-03T22:48:23.343449,9990,7.006
2026-02-03T22:48:27.550226,10020,7.568
2026-02-03T22:48:32.251172,10050,7.02
2026-02-03T22:48:36.813856,10080,7.045
2026-02-03T22:48:41.243315,10110,7.234
2026-02-03T22:48:46.003233,10140,6.829
2026-02-03T22:48:50.222769,10170,7.557
2026-02-03T22:48:54.704297,10200,7.302
2026-02-03T22:48:59.243448,10230,7.091
2026-02-03T22:49:03.479044,10260,7.602
2026-02-03T22:49:07.733012,10290,7.531
2026-02-03T22:49:11.857583,10320,7.608
2026-02-03T22:49:16.453946,10350,6.917
2026-02-03T22:49:20.940729,10380,7.052
2026-02-03T22:49:25.668363,10410,6.863
2026-02-03T22:49:30.686362,10440,6.604
2026-02-03T22:49:35.449669,10470,6.733
2026-02-03T22:49:39.820247,10500,7.179
2026-02-03T22:49:44.317716,10530,7.039
2026-02-03T22:49:48.860517,10560,7.09
2026-02-03T22:49:53.074216,10590,7.538
2026-02-03T22:49:57.173620,10620,7.614
2026-02-03T22:50:01.719271,10650,7.188
2026-02-03T22:50:06.179137,10680,7.125
2026-02-03T22:50:10.581224,10710,7.495
2026-02-03T22:50:14.890029,10740,7.523
2026-02-03T22:50:19.228382,10770,7.271
2026-02-03T22:50:24.468010,10800,6.296
2026-02-03T22:50:29.098943,10830,6.942
2026-02-03T22:50:33.433035,10860,7.404
2026-02-03T22:50:37.606642,10890,7.524
2026-02-03T22:50:41.784707,10920,7.461
2026-02-03T22:50:46.510576,10950,6.888
2026-02-03T22:50:50.726362,10980,7.628
2026-02-03T22:50:54.889847,11010,7.615
2026-02-03T22:50:59.657871,11040,6.701
2026-02-03T22:51:03.979915,11070,7.346
2026-02-03T22:51:08.530943,11100,7.135
2026-02-03T22:51:12.873973,11130,7.27
