timestamp,temperature_C,cpu_percent,memory_percent,npu_utilization_percent
2026-02-03T16:07:02.064656,52.9,29.7,13.9,38.3
2026-02-03T16:07:04.267416,52.9,34.7,13.9,37.1
2026-02-03T16:07:06.469380,52.9,27.9,13.9,38.3
2026-02-03T16:07:08.671468,54.0,35.1,13.9,38.2
2026-02-03T16:07:10.876743,54.55,35.5,13.9,37.8
2026-02-03T16:07:13.083062,53.45,32.8,13.9,37.7
2026-02-03T16:07:15.286152,54.0,34.5,13.9,38.2
2026-02-03T16:07:17.488081,53.45,33.3,13.9,38.3
2026-02-03T16:07:19.692425,54.0,34.4,13.9,38.5
2026-02-03T16:07:21.898060,54.55,30.2,13.9,37.9
2026-02-03T16:07:24.100943,53.45,35.2,13.9,37.4
2026-02-03T16:07:26.303635,54.55,29.1,13.9,38.0
2026-02-03T16:07:28.507896,52.9,36.8,13.9,38.3
2026-02-03T16:07:30.712129,53.45,29.7,13.9,38.0
2026-02-03T16:07:32.914635,54.0,34.7,13.9,37.3
2026-02-03T16:07:35.117707,53.45,28.2,13.9,37.0
2026-02-03T16:07:37.319971,54.55,40.0,14.0,38.0
2026-02-03T16:07:39.522317,54.55,35.3,14.1,37.2
2026-02-03T16:07:41.727702,54.55,29.6,14.1,37.4
2026-02-03T16:07:43.930088,54.55,34.5,14.1,37.3
2026-02-03T16:07:46.133023,54.55,33.2,14.0,37.4
2026-02-03T16:07:48.337757,54.55,36.6,14.0,37.9
2026-02-03T16:07:50.543969,54.55,28.9,14.0,37.1
2026-02-03T16:07:52.746675,55.1,36.0,13.9,37.2
2026-02-03T16:07:54.948583,55.1,29.2,14.0,37.1
2026-02-03T16:07:57.152653,55.65,35.6,13.9,37.3
2026-02-03T16:07:59.355854,55.1,28.7,14.0,37.2
2026-02-03T16:08:01.560947,54.55,34.7,13.9,37.1
2026-02-03T16:08:03.765854,56.2,35.5,13.9,37.2
2026-02-03T16:08:05.971712,54.55,28.8,13.9,37.2
2026-02-03T16:08:08.175666,55.65,36.0,14.0,37.5
2026-02-03T16:08:10.378322,54.0,29.7,14.0,37.0
2026-02-03T16:08:12.580789,54.55,35.0,14.0,37.4
2026-02-03T16:08:14.785619,54.0,32.1,14.0,37.1
2026-02-03T16:08:16.990682,55.65,36.5,14.0,37.1
2026-02-03T16:08:19.195426,55.65,29.8,14.0,37.6
2026-02-03T16:08:21.399044,55.1,36.2,14.0,38.0
2026-02-03T16:08:23.602316,56.2,29.7,14.0,37.1
2026-02-03T16:08:25.806405,54.55,35.5,14.0,37.1
2026-02-03T16:08:28.009585,55.65,30.8,14.0,37.1
2026-02-03T16:08:30.212286,55.1,33.9,14.0,37.9
2026-02-03T16:08:32.415361,55.1,29.3,14.0,37.5
2026-02-03T16:08:34.623357,55.65,33.3,14.0,37.0
2026-02-03T16:08:36.826012,55.65,33.8,14.0,37.1
2026-02-03T16:08:39.030509,55.1,29.7,14.0,37.4
2026-02-03T16:08:41.234371,55.65,35.1,14.0,38.1
2026-02-03T16:08:43.440500,54.55,30.7,14.0,37.2
2026-02-03T16:08:45.643083,54.55,34.7,14.0,37.6
2026-02-03T16:08:47.846764,54.55,29.3,14.1,37.3
2026-02-03T16:08:50.048947,56.2,36.4,14.1,38.1
2026-02-03T16:08:52.253686,55.65,31.5,14.1,38.1
2026-02-03T16:08:54.457056,55.1,38.6,14.1,37.1
2026-02-03T16:08:56.659542,55.65,38.3,14.2,38.1
2026-02-03T16:08:58.864150,56.2,59.9,14.2,38.1
2026-02-03T16:09:01.069130,56.2,48.8,14.2,38.5
2026-02-03T16:09:03.273728,57.85,46.8,14.1,38.3
2026-02-03T16:09:05.480590,56.75,46.7,14.1,37.3
2026-02-03T16:09:07.685879,58.4,59.1,14.2,38.4
2026-02-03T16:09:09.892173,57.85,59.7,14.1,39.2
2026-02-03T16:09:12.096531,57.3,57.6,14.1,37.9
2026-02-03T16:09:14.305733,59.5,60.8,14.1,37.6
2026-02-03T16:09:16.508932,57.85,57.9,14.1,37.7
2026-02-03T16:09:18.721065,57.3,59.3,14.1,38.7
2026-02-03T16:09:20.923458,57.85,50.8,14.1,38.5
2026-02-03T16:09:23.128455,57.85,62.2,14.2,38.1
2026-02-03T16:09:25.337677,57.3,56.9,14.1,38.1
2026-02-03T16:09:27.542960,57.85,50.8,14.1,38.3
2026-02-03T16:09:29.748331,56.75,44.6,14.1,38.6
2026-02-03T16:09:31.952076,57.85,53.9,14.2,39.5
2026-02-03T16:09:34.154648,58.4,41.6,14.2,38.1
2026-02-03T16:09:36.358784,58.4,56.0,14.2,37.4
2026-02-03T16:09:38.563674,57.85,56.2,14.2,38.4
2026-02-03T16:09:40.771895,57.85,61.0,14.2,38.4
2026-02-03T16:09:42.973927,58.4,53.3,14.2,38.6
2026-02-03T16:09:45.181148,57.85,44.8,14.2,39.1
2026-02-03T16:09:47.384516,57.85,41.9,14.2,38.0
2026-02-03T16:09:49.588708,57.3,45.3,14.2,38.4
2026-02-03T16:09:51.793373,58.95,46.6,14.2,38.8
2026-02-03T16:09:54.003987,57.85,49.9,14.2,38.2
2026-02-03T16:09:56.207462,59.5,52.1,14.2,37.8
2026-02-03T16:09:58.412052,58.4,60.9,14.2,38.6
2026-02-03T16:10:00.618747,57.85,55.5,14.2,38.4
2026-02-03T16:10:02.824152,60.05,64.6,14.2,38.3
2026-02-03T16:10:05.032680,58.4,56.3,14.2,38.4
2026-02-03T16:10:07.236812,57.3,63.9,14.2,37.7
2026-02-03T16:10:09.442757,58.4,57.9,14.1,37.5
2026-02-03T16:10:11.647110,59.5,63.2,14.1,37.8
2026-02-03T16:10:13.853652,58.95,58.3,14.1,38.3
2026-02-03T16:10:16.059866,57.85,56.1,14.1,37.8
2026-02-03T16:10:18.272501,60.05,59.3,14.2,37.5
2026-02-03T16:10:20.483222,57.85,54.5,14.2,38.1
2026-02-03T16:10:22.688679,57.85,48.4,14.2,38.1
2026-02-03T16:10:24.898819,57.85,46.0,14.1,37.7
2026-02-03T16:10:27.102022,58.4,52.1,14.2,37.8
2026-02-03T16:10:29.305619,58.4,42.2,14.2,37.4
2026-02-03T16:10:31.513536,58.95,56.7,14.2,38.1
2026-02-03T16:10:33.717077,57.3,50.6,14.2,37.2
2026-02-03T16:10:35.922682,56.2,47.6,14.1,36.9
2026-02-03T16:10:38.128088,58.95,57.2,14.2,37.6
2026-02-03T16:10:40.335839,58.95,64.5,14.3,38.4
2026-02-03T16:10:42.542485,57.3,45.2,14.3,37.3
2026-02-03T16:10:44.747854,59.5,53.5,14.3,38.0
2026-02-03T16:10:46.954001,58.4,51.0,14.2,38.1
2026-02-03T16:10:49.161952,59.5,60.2,14.2,38.5
2026-02-03T16:10:51.366581,57.85,48.1,14.2,38.0
2026-02-03T16:10:53.570271,57.3,52.3,14.2,37.6
2026-02-03T16:10:55.773496,57.3,48.3,14.2,37.9
2026-02-03T16:10:57.976976,56.75,53.9,14.2,38.7
2026-02-03T16:11:00.183650,57.85,43.2,14.2,38.2
2026-02-03T16:11:02.392502,57.85,55.7,14.2,37.7
2026-02-03T16:11:04.597246,58.95,51.9,14.2,38.8
2026-02-03T16:11:06.801548,57.85,45.0,14.2,38.6
2026-02-03T16:11:09.006286,59.5,52.1,14.2,37.5
2026-02-03T16:11:11.209283,57.85,45.9,14.2,37.5
2026-02-03T16:11:13.412873,56.75,49.2,14.2,37.3
2026-02-03T16:11:15.616524,57.3,40.5,14.2,38.3
2026-02-03T16:11:17.821250,58.4,51.3,14.2,37.6
2026-02-03T16:11:20.027992,58.95,47.8,14.2,37.3
2026-02-03T16:11:22.238297,57.3,54.3,14.2,37.6
2026-02-03T16:11:24.444490,57.3,49.9,14.2,38.2
2026-02-03T16:11:26.650036,57.3,63.6,14.2,38.9
2026-02-03T16:11:28.852540,58.95,51.9,14.2,37.4
2026-02-03T16:11:31.060979,57.3,50.9,14.2,38.7
2026-02-03T16:11:33.263972,57.3,46.0,14.2,37.7
2026-02-03T16:11:35.468383,57.3,58.4,14.2,37.9
2026-02-03T16:11:37.671453,58.4,52.6,14.2,37.4
2026-02-03T16:11:39.875681,57.85,51.3,14.2,37.5
2026-02-03T16:11:42.082600,58.95,50.7,14.2,37.9
2026-02-03T16:11:44.288937,56.75,43.7,14.2,37.8
2026-02-03T16:11:46.493851,58.95,54.2,14.2,38.3
2026-02-03T16:11:48.698782,55.65,41.7,14.2,37.2
2026-02-03T16:11:50.902881,57.3,50.4,14.2,37.2
2026-02-03T16:11:53.105587,57.3,51.1,14.2,38.1
2026-02-03T16:11:55.308986,56.75,62.1,14.2,37.2
2026-02-03T16:11:57.518742,58.95,58.1,14.2,38.0
2026-02-03T16:11:59.722814,58.4,63.2,14.2,38.7
2026-02-03T16:12:01.932827,58.95,58.6,14.2,38.3
2026-02-03T16:12:04.141034,59.5,61.5,14.2,37.5
2026-02-03T16:12:06.346887,57.85,55.5,14.2,38.0
2026-02-03T16:12:08.552808,58.4,49.2,14.2,37.4
2026-02-03T16:12:10.755766,57.3,42.7,14.2,38.2
2026-02-03T16:12:12.957848,56.75,46.7,14.2,38.6
2026-02-03T16:12:15.162779,58.4,40.1,14.2,37.9
2026-02-03T16:12:17.368814,57.85,49.8,14.2,39.2
2026-02-03T16:12:19.571954,56.75,56.4,14.2,37.2
2026-02-03T16:12:21.776523,57.85,63.2,14.2,38.5
2026-02-03T16:12:23.980436,58.4,46.5,14.2,38.0
2026-02-03T16:12:26.183398,57.85,48.0,14.2,38.1
2026-02-03T16:12:28.390588,57.85,45.4,14.2,38.1
2026-02-03T16:12:30.595908,56.75,46.5,14.2,38.5
2026-02-03T16:12:32.799754,57.3,58.1,14.2,37.8
2026-02-03T16:12:35.006661,59.5,57.0,14.2,37.7
2026-02-03T16:12:37.210548,57.85,63.2,14.2,38.0
2026-02-03T16:12:39.415651,58.4,56.4,14.2,37.4
2026-02-03T16:12:41.621765,59.5,64.6,14.2,37.4
2026-02-03T16:12:43.828238,57.85,58.7,14.4,38.0
2026-02-03T16:12:46.034803,56.75,61.9,14.3,37.8
2026-02-03T16:12:48.244564,58.95,57.0,14.3,37.6
2026-02-03T16:12:50.452210,58.95,63.3,14.3,37.3
2026-02-03T16:12:52.656082,57.3,52.8,14.3,37.3
2026-02-03T16:12:54.868320,57.85,57.2,14.2,38.7
2026-02-03T16:12:57.074058,56.75,52.5,14.3,37.2
2026-02-03T16:12:59.276086,57.85,60.6,14.2,37.3
2026-02-03T16:13:01.483550,57.3,50.5,14.2,37.5
2026-02-03T16:13:03.686796,58.4,44.8,14.2,37.9
2026-02-03T16:13:05.891334,56.2,41.3,14.3,37.6
2026-02-03T16:13:08.094663,58.4,53.4,14.2,37.3
2026-02-03T16:13:10.296836,56.75,41.8,14.3,37.2
2026-02-03T16:13:12.505246,57.3,52.2,14.3,38.4
2026-02-03T16:13:14.716758,57.85,54.7,14.3,37.4
2026-02-03T16:13:16.928128,57.85,58.3,14.2,37.6
2026-02-03T16:13:19.133717,59.5,62.7,14.3,37.4
2026-02-03T16:13:21.339111,56.75,56.6,14.2,37.2
2026-02-03T16:13:23.542227,57.85,62.3,14.2,37.3
2026-02-03T16:13:25.746246,59.5,57.6,14.2,37.3
2026-02-03T16:13:27.952050,58.4,64.1,14.2,37.8
2026-02-03T16:13:30.156480,58.95,56.8,14.2,37.3
2026-02-03T16:13:32.358930,57.85,61.7,14.3,37.9
2026-02-03T16:13:34.565183,57.3,50.1,14.3,37.6
2026-02-03T16:13:36.772383,57.3,48.7,14.3,37.2
2026-02-03T16:13:38.975389,56.75,43.7,14.3,37.4
2026-02-03T16:13:41.179995,57.3,52.2,14.4,37.8
2026-02-03T16:13:43.386445,57.3,44.4,14.4,37.7
2026-02-03T16:13:45.589135,58.95,50.5,14.4,38.2
2026-02-03T16:13:47.794562,59.5,58.2,14.3,38.8
2026-02-03T16:13:50.004985,59.5,60.9,14.3,37.4
2026-02-03T16:13:52.211509,59.5,57.6,14.3,37.8
2026-02-03T16:13:54.415844,57.85,59.5,14.3,38.3
2026-02-03T16:13:56.622868,58.4,35.8,14.3,38.1
2026-02-03T16:13:58.827279,58.4,61.3,14.3,37.5
2026-02-03T16:14:01.032178,57.85,48.8,14.3,37.7
2026-02-03T16:14:03.239003,57.3,47.8,14.3,38.0
2026-02-03T16:14:05.443493,57.3,46.1,14.3,38.4
2026-02-03T16:14:07.650618,57.3,49.4,14.3,38.6
2026-02-03T16:14:09.854754,58.95,43.3,14.2,36.9
2026-02-03T16:14:12.063141,58.4,47.4,14.3,37.2
2026-02-03T16:14:14.271516,58.95,50.5,14.3,37.4
2026-02-03T16:14:16.481980,58.95,59.8,14.3,38.2
2026-02-03T16:14:18.693317,59.5,61.5,14.3,38.0
2026-02-03T16:14:20.897108,57.85,55.8,14.3,37.3
2026-02-03T16:14:23.104585,57.85,62.0,14.3,37.3
2026-02-03T16:14:25.309487,58.95,45.7,14.3,38.0
2026-02-03T16:14:27.512413,56.75,44.0,14.3,38.3
2026-02-03T16:14:29.720150,57.3,42.9,14.3,38.2
2026-02-03T16:14:31.924666,57.85,53.7,14.3,37.9
2026-02-03T16:14:34.129129,57.85,51.9,14.3,37.9
2026-02-03T16:14:36.333206,58.4,53.9,14.3,37.1
2026-02-03T16:14:38.541895,58.4,56.1,14.3,38.4
2026-02-03T16:14:40.746757,58.4,61.2,14.3,38.3
2026-02-03T16:14:42.954746,58.95,58.9,14.3,37.7
2026-02-03T16:14:45.160442,58.4,57.8,14.3,37.6
2026-02-03T16:14:47.363225,58.95,43.1,14.3,38.4
2026-02-03T16:14:49.569529,57.3,48.8,14.3,38.1
2026-02-03T16:14:51.773768,56.2,43.0,14.3,38.2
2026-02-03T16:14:53.975798,57.3,47.0,14.3,38.4
2026-02-03T16:14:56.178334,56.75,42.4,14.3,38.4
2026-02-03T16:14:58.384087,57.85,54.6,14.3,38.0
2026-02-03T16:15:00.588822,57.3,53.4,14.3,38.1
2026-02-03T16:15:02.796909,55.65,57.2,14.3,38.3
2026-02-03T16:15:05.002905,57.3,40.5,14.3,38.4
2026-02-03T16:15:07.207499,58.4,50.2,14.3,38.2
2026-02-03T16:15:09.410836,57.85,51.4,14.3,38.0
2026-02-03T16:15:11.615012,57.85,43.7,14.3,37.8
2026-02-03T16:15:13.819411,58.4,50.9,14.3,37.9
2026-02-03T16:15:16.023444,57.3,48.9,14.3,38.2
2026-02-03T16:15:18.225334,58.95,51.7,14.3,39.2
2026-02-03T16:15:20.427777,56.75,49.6,14.3,38.5
2026-02-03T16:15:22.632551,58.95,56.9,14.3,37.6
2026-02-03T16:15:24.837467,58.95,57.3,14.3,37.3
2026-02-03T16:15:27.040902,58.95,53.1,14.3,39.3
2026-02-03T16:15:29.242856,57.85,49.4,14.3,38.6
2026-02-03T16:15:31.446692,57.3,49.5,14.3,38.0
2026-02-03T16:15:33.652478,57.85,48.4,14.3,37.3
2026-02-03T16:15:35.858352,59.5,61.1,14.3,37.1
2026-02-03T16:15:38.063505,59.5,52.9,14.3,38.2
2026-02-03T16:15:40.273766,56.75,50.8,14.3,37.9
2026-02-03T16:15:42.477648,55.65,43.1,14.3,37.5
2026-02-03T16:15:44.679917,56.75,49.5,14.3,37.7
2026-02-03T16:15:46.884205,57.85,47.3,14.3,37.1
2026-02-03T16:15:49.092137,58.95,60.5,14.3,37.7
2026-02-03T16:15:51.298499,58.95,55.9,14.3,37.7
2026-02-03T16:15:53.504009,58.95,63.5,14.3,37.5
2026-02-03T16:15:55.708537,58.4,57.8,14.3,37.7
2026-02-03T16:15:57.910469,57.85,58.3,14.3,38.4
2026-02-03T16:16:00.116493,58.4,43.8,14.3,37.7
2026-02-03T16:16:02.324197,57.85,56.3,14.3,37.9
2026-02-03T16:16:04.528658,58.95,50.8,14.3,37.1
2026-02-03T16:16:06.742461,56.75,52.4,14.3,37.2
2026-02-03T16:16:08.948030,57.3,42.9,14.3,37.2
2026-02-03T16:16:11.155900,57.85,51.2,14.3,37.4
2026-02-03T16:16:13.358534,57.85,61.5,14.3,37.2
2026-02-03T16:16:15.560808,57.85,55.2,14.3,37.2
2026-02-03T16:16:17.767494,58.95,57.8,14.3,37.5
2026-02-03T16:16:19.970953,58.4,40.4,14.3,37.9
2026-02-03T16:16:22.173727,57.85,48.1,14.3,37.2
2026-02-03T16:16:24.377274,56.75,42.3,14.3,37.3
2026-02-03T16:16:26.579175,58.95,46.3,14.3,37.4
2026-02-03T16:16:28.783277,57.85,42.1,14.3,37.4
2026-02-03T16:16:30.989888,56.75,53.9,14.3,38.5
2026-02-03T16:16:33.195256,57.3,42.2,14.3,37.4
2026-02-03T16:16:35.401663,58.95,60.3,14.3,37.7
2026-02-03T16:16:37.607413,58.4,56.9,14.3,37.3
2026-02-03T16:16:39.810766,57.3,54.3,14.4,38.6
2026-02-03T16:16:42.018442,57.85,47.2,14.5,36.3
2026-02-03T16:16:44.225851,57.85,46.8,14.4,37.3
2026-02-03T16:16:46.428702,60.05,51.4,14.5,37.2
2026-02-03T16:16:48.638883,59.5,50.9,14.3,37.1
2026-02-03T16:16:50.842792,58.95,48.2,14.3,37.6
2026-02-03T16:16:53.050531,58.95,47.9,14.3,38.1
2026-02-03T16:16:55.257953,57.85,56.4,14.3,37.5
2026-02-03T16:16:57.461911,57.85,45.0,14.3,37.1
2026-02-03T16:16:59.667456,57.3,48.5,14.3,37.3
2026-02-03T16:17:01.873076,57.85,43.6,14.3,38.4
2026-02-03T16:17:04.076573,57.3,50.2,14.3,37.3
2026-02-03T16:17:06.288236,57.85,42.6,14.3,37.7
2026-02-03T16:17:08.497446,57.85,46.4,14.3,37.7
2026-02-03T16:17:10.703986,59.5,48.5,14.3,37.9
2026-02-03T16:17:12.910739,58.95,62.1,14.3,38.7
2026-02-03T16:17:15.119984,57.3,45.6,14.3,36.9
2026-02-03T16:17:17.324990,59.5,53.4,14.3,37.3
2026-02-03T16:17:19.537617,55.65,43.6,14.3,37.4
2026-02-03T16:17:21.744067,57.3,47.0,14.3,38.1
2026-02-03T16:17:23.949111,57.3,44.8,14.3,37.8
2026-02-03T16:17:26.152146,57.85,48.4,14.3,37.4
